fyske,60.4,6.283333,7
gaarder,60.65,10.833333,11
gaare,68.766667,16.233333,18
gaasbakken,63.116667,10.0,16
gaasbol,68.8,15.333333,9
gaaseby,59.55,11.633333,13
gaaseflaa,58.4,7.833333,19
gaaserud,59.35,9.9,20
gaaskjolen,60.883333,11.983333,6
gaasvaer,66.05,12.05,9
galaa,62.55,11.3,16
galaaen,62.55,11.3,16
galaasen,61.183333,12.55,6
galasen,61.183333,12.55,6
galdal,58.45,7.016667,19
galdbygdi,61.716667,8.35,11
galleberg,59.633333,10.216667,20
galnslaatt,69.466667,17.866667,18
galnslatta,69.466667,17.866667,18
galta,59.133333,5.6,14
galtnes,64.8,11.75,10
galtneset,64.8,11.75,10
gambogen,68.65,15.85,18
gamjordet,70.716667,26.108333,5
gamleheimen,70.033333,23.466667,5
gamlejm,62.566667,6.283333,8
gamlem,62.566667,6.283333,8
gammelgard,69.783333,18.133333,18
gammelheimen,70.033333,23.466667,5
gammnes,69.9,19.483333,18
gamnes,70.905,25.624722,5
gamvik,71.05,28.233333,5
gan,59.866667,11.216667,1
ganddal,58.816667,5.716667,14
gandvik,70.016667,29.116667,5
gandvika,70.016667,29.116667,5
gandviken,70.016667,29.116667,5
gangsas,68.783333,16.55,18
gansaas,68.783333,16.55,18
gansas,68.783333,16.55,18
gansmo,64.466667,11.916667,10
ganvik,70.016667,29.116667,5
gapoy,68.833333,15.966667,18
gara,68.766667,16.233333,18
garberg,63.25,11.1,16
gard,59.116667,5.85,14
gardasen,61.183333,12.55,6
garddegoppe,69.85,29.366667,5
garden,60.416667,7.283333,7
gardenget,62.616667,9.75,16
gardenset,62.616667,9.75,16
garder,59.583333,10.816667,1
gardermoen,60.216667,11.1,1
gardli,60.983333,9.283333,11
gardlibygdi,60.983333,9.283333,11
gardnos,60.633333,9.033333,4
gardsoya,69.083333,16.5,18
gare,58.05,7.116667,19
gargu,69.783333,20.566667,18
garnes,60.433333,5.5,7
garsjo,60.483333,11.016667,1
garsjoen,60.483333,11.016667,1
garstad,64.883333,10.95,10
garten,63.633333,9.516667,16
gartland,64.533333,12.4,10
gasbakken,63.116667,10.0,16
gasbol,68.8,15.333333,9
gaseby,59.55,11.633333,13
gasefla,58.4,7.833333,19
gaserud,59.35,9.9,20
gaskjolen,60.883333,11.983333,6
gasnes,71.066667,24.133333,5
gasoy,71.066667,24.133333,5
gasvaer,66.05,12.05,9
gasvaer i helgeland,66.05,12.05,9
gauksheim,59.977778,5.178889,7
gauksum,58.0,7.1,19
gaulavik,58.416667,7.383333,19
gaupa,65.25,12.316667,9
gaupar,61.75,8.4,11
gaupen,60.866667,10.766667,6
gausel,58.9,5.7,14
gausla,58.566667,8.383333,2
gaustad,59.966667,12.15,6
gausvik,60.183333,6.1,7
gautefall,59.066667,8.75,17
gauterod,59.277222,10.480278,20
gautestad,59.383333,11.3,13
gavlen,60.334167,5.147778,7
geilo,60.516667,8.2,4
geita,63.433333,9.983333,16
geitaskjer,59.116667,6.066667,14
geitastrand,63.366667,9.933333,16
geiterud,60.35,11.95,6
geithus,59.95,9.983333,4
geitland,58.066667,7.283333,19
geitryggengruver,62.15,10.083333,6
geitsjo,59.75,10.933333,1
geitstad,59.233333,8.1,17
geitung,59.691111,5.13,7
geitvik,70.05,20.433333,18
geitvika,70.05,20.433333,18
geving,58.651389,9.1225,2
gibostad,69.35,18.066667,18
gielo,60.516667,8.2,4
giken,67.133333,16.1,9
gikostad,69.35,18.066667,18
gil,61.216667,5.15,15
gile,60.8,11.183333,6
gilhus,59.753611,10.266111,4
gilja,58.8,6.266667,14
giljane,60.6,6.433333,7
gillesvaag,67.2,14.683333,9
gillesvag,67.2,14.683333,9
gillhus,59.753611,10.266111,4
gilset,66.966667,13.966667,9
gilsvik,60.683333,5.416667,7
gimle,63.583333,9.966667,16
gimra,58.866667,5.65,14
gimre,58.866667,5.65,14
gimstad,68.633333,14.45,9
gioy,69.35,18.0,18
giskeli,59.5,7.433333,2
giskemo,62.483333,6.866667,8
giskolid,59.5,7.433333,2
gislingrud,59.583333,11.266667,13
gisloy,68.933333,15.266667,9
gisnas,62.7,9.933333,16
gissenaas,62.7,9.933333,16
gissenas,62.7,9.933333,16
gitmark,58.3,8.433333,2
gjaesvaer,71.0925,25.396389,5
gjedestad,59.233333,8.1,17
gjedvik,70.05,20.433333,18
gjeideland,58.066667,7.283333,19
gjeitastrand,63.366667,9.933333,16
gjeiten,63.433333,9.983333,16
gjeithus,59.95,9.983333,4
gjela,67.183333,14.433333,9
gjelbakken,62.966667,10.166667,16
gjelland,60.033333,5.433333,7
gjelo,60.516667,8.2,4
gjelsvik,61.466667,5.383333,15
gjelsviki,60.683333,5.416667,7
gjelta,62.533333,11.133333,6
gjelten,62.533333,11.133333,6
gjemdal,60.233333,5.55,7
gjemgam,67.25,15.516667,9
gjendem,62.783333,7.033333,8
gjengedal,61.666667,5.933333,15
gjengsto,63.1,8.333333,8
gjengstoa,63.1,8.333333,8
gjengstoen,63.1,8.333333,8
gjennestad,59.233333,10.266667,20
gjerdavik,60.216111,5.6425,7
gjerde,60.133333,6.316667,7
gjerdebugten,69.85,29.366667,5
gjerdebukta,69.85,29.366667,5
gjerdet,62.95,7.016667,8
gjerdingen,60.385556,5.205556,7
gjerdingsnes,60.385556,5.205556,7
gjerdneset,69.066389,17.182778,18
gjerdrum,60.083333,11.1,1
gjerdset,62.583333,7.583333,8
gjerdvik,61.35,5.016667,15
gjerdviki,60.554167,5.304444,7
gjermshus,60.133333,12.1,6
gjermundnes,58.75,8.466667,2
gjermundshamn,60.066667,5.916667,7
gjermundsnes,58.75,8.466667,2
gjerset,66.883333,13.666667,9
gjerstad,58.866667,9.0,2
gjersvold,62.766667,11.183333,16
gjersvollen,62.766667,11.183333,16
gjervik,60.554167,5.304444,7
gjervika,60.516667,10.4,11
gjerviken,60.516667,10.4,11
gjervoldstad,58.083333,7.433333,19
gjervollstad,58.083333,7.433333,19
gjestaland,58.883333,6.016667,14
gjesteland,58.883333,6.016667,14
gjesvaer,71.0925,25.396389,5
gjesval,60.066667,10.283333,4
gjetsjo,59.75,10.933333,1
gjetvik,70.05,20.433333,18
gjeving,58.651389,9.1225,2
gjoastein,60.733333,6.5,7
gjolanger,61.316667,5.25,15
gjolja,63.783333,9.983333,16
gjoljalia,63.8,9.966667,16
gjoljalien,63.8,9.966667,16
gjolme,63.316667,9.816667,16
gjolmeslien,63.3,9.833333,16
gjolstad,60.266667,12.033333,6
gjon,60.266667,5.866667,7
gjone,59.183333,9.983333,20
gjones,63.266667,9.7,16
gjonnes,63.266667,9.7,16
gjonnevag,61.033333,4.666667,15
gjora,62.55,9.116667,8
gjosaeter,59.85,5.216667,7
gjosdal,58.666667,6.75,19
gjosendal,59.933333,6.566667,7
gjosund,62.533333,6.15,8
gjota,62.1,11.65,6
gjoten,62.1,11.65,6
gjovag,60.055278,5.362222,7
gjoveland,58.8,8.483333,2
gjovik,60.8,10.7,11
gjulem,59.45,11.383333,13
gjulum,59.45,11.383333,13
gjusvig,58.2,8.033333,19
gjusvik,58.2,8.033333,19
gjuv,62.483333,6.0,8
gjuvsgrendi,60.15,8.966667,4
gjuvsland,60.1,6.0,7
glaamen,66.816667,13.966667,9
glaamos,62.683333,11.416667,16
gladstad,65.683333,11.966667,9
glaerem,63.0,8.633333,8
glaestad,60.933333,10.9,6
glamen,63.433333,8.166667,8
glamfjord,66.816667,13.966667,9
glamos,62.683333,11.416667,16
glarem,63.0,8.633333,8
glein,66.15,12.616667,9
glemmen,59.216667,10.95,13
glemminge,59.216667,10.95,13
glenja,60.883333,5.116667,15
glerem,63.0,8.633333,8
glesne,60.116667,9.766667,4
glesvaer,60.207778,5.038611,7
glette,59.483333,5.466667,14
gliddi,58.633333,8.9,2
glomfjord,66.8,13.933333,9
gloppen,61.816667,6.15,15
glorvika,60.683333,11.966667,6
glorviken,60.683333,11.966667,6
glostad,63.633333,8.9,16
glosvaag,63.133333,7.833333,8
glosvag,63.133333,7.833333,8
glotvola,61.85,11.833333,6
gluggvasshaug,65.6,13.4,9
glugvashaugen,65.6,13.4,9
goa,58.983333,5.633333,14
goavkejakka,70.612222,24.639167,5
godderstad,58.6,8.883333,2
godejorda,64.45,12.583333,10
godejorden,64.45,12.583333,10
godfjordeid,68.733333,15.666667,9
godfjordeidet,68.733333,15.666667,9
godli,58.3,7.983333,19
godo,62.466667,6.016667,8
godoen,67.233333,14.7,9
godones,67.266667,14.75,9
godoy,62.466667,6.016667,8
godoynes,67.266667,14.75,9
godoysund,60.066667,5.566667,7
godvik,60.378611,5.198333,7
godvika,70.816667,26.7,5
godviknes,70.816667,26.7,5
goe,61.0,9.133333,11
gogstad,59.133333,10.233333,20
goks,59.133333,10.233333,20
gokstad,59.133333,10.233333,20
gol,60.7,8.95,4
golnes,70.066667,30.033333,5
golneselv,70.066667,30.033333,5
gombogen,68.65,15.85,18
gommelgard,69.783333,18.133333,18
gomsrud,59.65,9.666667,4
gonsholt,59.25,9.766667,17
gornitak,70.166667,28.733333,5
gorset,62.616667,9.716667,16
gorum,60.8,10.866667,6
gotland,60.483333,12.066667,6
gottenborg,61.05,11.916667,6
gottersjord,69.166667,18.15,18
gottersjorda,69.166667,18.15,18
govik,70.816667,26.7,5
goystdal,60.016667,8.616667,17
goystdalsgardene,60.0,8.666667,17
goytil,59.533333,8.0,17
graarud,59.75,11.366667,1
graataanes,66.866667,14.7,9
graee,60.6,6.433333,7
graesli,63.066667,11.466667,16
graesvik,59.216667,10.9,13
grafsen,59.933333,10.8,12
gran,63.916667,11.283333,10
granaasen,61.466667,12.266667,6
granasen,61.466667,12.266667,6
grande,63.816667,11.0,10
granheim,60.383333,9.583333,4
grani,60.116667,11.033333,1
granly,63.35,9.95,16
grannaes,58.916667,5.683333,14
grannes,58.916667,5.683333,14
gransherad,59.683333,9.016667,17
gransherred,59.683333,9.016667,17
granvin,60.55,6.716667,7
grarud,59.75,11.366667,1
grasbakken,70.066667,28.8,5
grashopen,69.5,17.5,18
grasmo,60.05,12.15,6
grasmyr,69.288333,17.911944,18
gratanes,66.866667,14.7,9
gratangen,68.65,17.683333,18
gratangsbotn,68.666667,17.683333,18
graupe,61.55,9.5,11
grav,67.516667,12.116667,9
grava,59.083333,9.666667,17
gravarmarka,68.3,14.333333,9
gravarmoen,60.05,9.966667,4
gravberget,60.866667,12.25,6
gravdal,59.783333,5.783333,7
gravem,62.566667,9.083333,8
graven,65.4,12.633333,9
gravermarken,68.3,14.333333,9
gravningsgrend,59.716667,9.55,4
gravningsgrenda,59.716667,9.55,4
gravningssund,59.016667,11.1,13
gravningsund,59.016667,11.1,13
gravningsundet,59.016667,11.1,13
gravvik,64.983333,11.766667,10
gravvika,64.983333,11.766667,10
greaaker,59.266667,11.033333,13
greaker,59.266667,11.033333,13
grefsen,59.933333,10.8,12
grefsrud,60.05,10.05,4
grefstad,58.366667,8.666667,2
greipsland,58.05,7.516667,19
greipstad,69.516667,18.233333,18
gren,60.166667,9.666667,4
grendi,58.7,7.833333,2
grense jakobselv,69.766667,30.833333,5
greppslia,69.238333,17.771389,18
grepslia,69.25,17.733333,18
gressli,63.066667,11.466667,16
gressvik,59.216667,10.9,13
grette,59.733333,10.4,4
grima,60.933333,4.833333,15
grimeland,58.683333,8.7,2
grimeli,61.45,5.066667,15
grimestad,58.183333,7.45,19
grimo,60.4,6.65,7
grimsby,58.1,6.733333,19
grimsland,60.05,5.633333,7
grimsmo,62.983333,8.733333,8
grimstad,58.340556,8.588611,2
grindal,62.933333,9.766667,16
grindaland,60.783333,6.616667,7
grinde,59.433333,5.483333,14
grinder,60.216667,11.35,1
grinder i solor,60.383333,12.05,6
grindfaret,63.65,9.0,16
grindfjord,68.366667,17.266667,9
grindfjorda,68.366667,17.266667,9
grindfjorden,68.366667,17.266667,9
grindheim,59.65,6.016667,7
grindlokken,63.016667,10.433333,16
grindrud,59.316667,9.166667,17
grini,59.25,9.166667,17
grip,63.233333,7.616667,8
gripholmen,63.233333,7.616667,8
gripne,60.066667,5.666667,7
groa,62.65,8.716667,8
groa pa nordmore,62.65,8.716667,8
grodaas,61.966667,6.533333,15
grodal,62.65,8.716667,8
grodas,61.966667,6.533333,15
grodeim,59.010556,5.645833,14
grodem,59.010556,5.645833,14
grodes,61.966667,6.533333,15
grodheim,59.010556,5.645833,14
grolia,62.55,10.366667,6
gronaberg,58.906389,5.618889,14
gronaberget,58.906389,5.618889,14
gronavik,60.446111,5.152222,7
grondalen,60.916667,8.433333,4
grong,64.45,12.333333,10
gronhovd,60.166667,9.383333,4
gronland,61.3,12.483333,6
gronli,59.533333,8.1,17
gronlia,60.216667,11.55,1
gronlid,69.233333,17.766667,18
gronlien,60.216667,11.55,1
gronlii,60.766667,8.783333,4
gronnesby,63.966667,11.283333,10
gronning,67.930556,15.247778,9
gronningen,63.583333,9.766667,16
gronoy,66.783333,13.45,9
gronoya,66.783333,13.45,9
gronsdal,60.433333,5.85,7
gronset,59.95,9.65,4
gronsfjord,58.05,7.1,19
gronvikmoen,66.183333,13.716667,9
gronvoll,60.25,10.183333,4
grorud,59.95,10.883333,12
grosland,59.783333,9.816667,4
grosnes litle,68.733333,17.333333,18
grosnes star,68.75,17.266667,18
grosnes store,68.75,17.266667,18
grossaas,58.45,7.866667,2
grossas,58.45,7.866667,2
grostad,63.45,9.883333,16
grostol,58.45,7.25,19
grosvik,60.683333,5.683333,7
grotan,63.133333,9.35,8
grotavaer,68.966111,16.278056,18
grote,63.133333,9.35,8
grotfjord,69.778333,18.544167,18
grotle,61.833333,4.916667,15
grotlia,62.55,10.366667,6
grotlien,62.55,10.366667,6
grotnesbukt,69.85,19.633333,18
grotnesdalen,69.85,19.633333,18
grotoen,67.833333,14.766667,9
grotoy,67.833333,14.766667,9
grotset,68.783333,14.85,9
grotsund,59.2,9.566667,17
grotte,69.033333,18.733333,18
grotteland,58.35,6.866667,19
grottem,65.366667,12.266667,9
grottoy,67.833333,14.766667,9
grottveit,60.556944,5.313056,7
grov,59.844167,5.521111,7
grova,59.216667,8.783333,17
grovastol,59.916667,6.916667,7
groven,59.65,8.366667,17
grovfjord,68.683333,17.15,18
grua,60.266667,10.666667,11
grubben,65.666667,14.133333,9
grubbstad,67.733333,14.85,9
gruben,65.666667,14.133333,9
grubstad,67.733333,14.85,9
grunden,64.95,11.0,10
grundfjord,70.016667,18.933333,18
grundfor,68.416667,14.55,9
grundforfjord,68.383333,14.6,9
grunge,59.716667,7.783333,17
grungebru,59.7,7.816667,17
grungstad,64.6,12.25,10
grunnan,64.95,11.0,10
grunnes,69.266667,18.516667,18
grunnfarnes,69.316667,16.9,18
grunnfjord,70.016667,18.933333,18
grunnfjordbotn,67.916667,16.5,9
grunnfjorden,70.05,20.65,18
grunnfor,68.416667,14.55,9
grunnforfjord,68.383333,14.6,9
grunnvaag,69.4,18.05,18
grunnvag,69.4,18.05,18
grut,62.983333,9.783333,16
grutle,59.674722,5.173889,7
grvmyr,60.333333,10.416667,11
gryllefjord,69.366667,17.016667,18
grymyr,60.333333,10.416667,11
gryta,61.483333,5.45,15
grytastranda,62.533333,6.366667,8
gryte,60.983333,11.533333,11
gryting,58.833333,9.05,2
grytora,61.283333,5.033333,15
grytoyra,61.283333,5.033333,15
grytting,68.616667,15.133333,9
gubberud,60.25,9.683333,4
gudin,64.15,11.7,10
gudvagen,60.866667,6.833333,15
gudvangen,60.866667,6.833333,15
guldhaug,59.741111,10.289722,4
guldholmen,70.483333,28.333333,5
guldmoen,66.033333,13.3,9
guldset,63.016667,7.716667,8
guldsmedviken,66.316667,14.15,9
guldsten,63.216667,8.15,8
guldvik,68.166667,14.25,9
gulen,60.983333,5.1,15
guleng,69.65,18.95,18
gulestein,61.997778,5.333611,15
gulgofjord,70.666667,28.616667,5
gulgofjorden,70.666667,28.616667,5
gullaug,59.741111,10.289722,4
gullbra,60.833333,6.283333,7
gullen,60.25,10.483333,11
gullhaug,59.5,10.25,20
gullhav,69.216667,18.533333,18
gullholme,68.6,15.816667,18
gullholmen,70.483333,28.333333,5
gulli,60.2,11.916667,6
gullmoen,66.033333,13.3,9
gullor,60.933333,10.6,11
gullset,63.016667,7.716667,8
gullsmedvika,66.316667,14.15,9
gullstein,63.216667,8.15,8
gullvik,68.166667,14.25,9
gulneselv,70.066667,30.033333,5
gulneselven,70.066667,30.033333,5
gulset,63.2,10.95,16
gulsrud,60.016667,10.116667,4
gulstad,66.116667,12.616667,9
gulsvaag,65.683333,11.866667,9
gulsvag,65.683333,11.866667,9
gulsvik,60.383333,9.583333,4
gunnekleiv,59.1,9.65,17
gunnesdal,68.766667,15.916667,18
gunnestad,68.766667,15.916667,18
gunsholt,59.25,9.766667,17
guovdagaeidno,68.983333,23.133333,5
guovdagaeino,68.983333,23.133333,5
guovdageaidnu,68.983333,23.133333,5
gustad,63.7,11.083333,10
gutulvik,64.033333,9.983333,16
gutvik,65.083333,11.833333,10
gutviken,65.083333,11.833333,10
guvaag,68.666667,14.75,9
guvag,68.666667,14.75,9
guvlen,60.334167,5.147778,7
gvammen,60.233333,9.016667,4
gvarv,59.383333,9.15,17
gya,58.583333,6.316667,14
gyland,58.45,6.85,19
gyldenpris,60.381667,5.313889,7
gyllan,63.083333,10.283333,16
gyllenpris,60.381667,5.313889,7
gylloien,63.083333,10.283333,16
gyllvik,67.45,15.55,9
gylta,61.133333,4.9,15
gylterud,60.05,12.35,6
gyltvik,67.45,15.55,9
gystad,60.133333,11.2,1
gyteskjaer,59.2,10.9,13
haaeim,60.7,8.466667,4
haaheim,60.016667,5.533333,7
haakaanes,59.933333,8.833333,17
haakaasen,60.283333,12.116667,6
haakaringen,66.583333,13.05,9
haakaunet,65.383333,12.666667,9
haakavik,68.873056,17.602778,18
haakonshella,60.344722,5.193333,7
haakoybotn,69.630833,18.726667,18
haakvik,68.4,17.316667,9
haaland,59.716667,6.116667,7
haalop,65.1,12.016667,9
haalsund,60.233333,5.6,7
haaoen,63.716667,9.566667,16
haar,61.15,6.75,15
haarberg,63.65,9.833333,16
haarnes,64.433333,10.65,10
haarsaaker,63.516667,10.033333,16
haarstad,62.883333,9.833333,16
haartveit,58.416667,7.4,19
haarvik,68.566667,16.433333,9
haatvet,59.266667,9.283333,17
haaverjorda,69.383333,17.433333,18
haavik,60.016667,5.766667,7
haavold,62.25,6.016667,8
habbestad,58.4,8.65,2
hadal,62.283333,5.883333,8
haddal,62.283333,5.883333,8
haddeland,59.7,8.033333,17
haegdalen,63.45,10.366667,16
haegebostad,58.2,7.35,19
haegeland,58.25,7.766667,19
haeim,60.7,8.466667,4
haenoen,61.816667,5.233333,15
haere,59.983333,9.95,4
haereid,60.466667,7.083333,7
haeringstad,61.75,9.316667,11
haerland,61.35,4.9,15
haernaes,63.5,8.333333,16
haestad,61.333333,5.933333,15
haga,60.387778,5.770556,7
haga bru,63.083333,10.283333,16
hagabratan,60.066667,10.333333,4
hagan,62.95,10.333333,16
haganes,60.279722,5.110556,7
hagavik,60.183333,5.433333,7
hage,68.15,13.683333,9
hageberg,60.933333,10.933333,6
hageland,59.483333,5.25,14
hagen,66.433333,12.85,9
hagenes,59.2,10.1,20
hagestad,58.583333,8.883333,2
hagevaag,68.266667,13.783333,9
haggvag,68.266667,13.783333,9
hagland,59.483333,5.25,14
hagnes,67.3,15.216667,9
haheim,60.016667,5.533333,7
hajeren,59.55,9.95,4
hakadal,60.1,10.866667,1
hakamken,59.633333,9.933333,4
hakanes,59.933333,8.833333,17
hakaringen,66.583333,13.05,9
hakaunet,65.383333,12.666667,9
hakavik,59.633333,9.933333,4
hakavika,68.873056,17.602778,18
hakedal,60.1,10.866667,1
hakedalen,60.1,10.866667,1
hakkloa,60.1,10.666667,12
hakkstabben,70.281111,23.114167,5
hakonshell,60.344722,5.193333,7
hakonshella,60.344722,5.193333,7
hakonshellen,60.344722,5.193333,7
hakoy,69.65,18.833333,18
hakoybom,69.630833,18.726667,18
hakoybotn,69.630833,18.726667,18
hakstabben,70.281111,23.114167,5
hakvaag,67.943611,15.224722,9
hakvag,67.943611,15.224722,9
hakvik,68.4,17.316667,9
hakvika,68.4,17.316667,9
haland,58.433333,8.416667,2
hald,65.2,12.183333,9
halden,59.15,11.383333,13
halen,59.0,9.75,17
halgjem,60.146667,5.438056,7
halhjem,60.146667,5.438056,7
haljem,60.146667,5.438056,7
hall,65.2,12.183333,9
halland,60.516667,5.45,7
hallaroy,63.283333,7.8,8
halle,59.016667,9.916667,20
hallem,63.816667,11.583333,10
halleroen,63.283333,7.8,8
hallingby,60.266667,10.2,4
hallkjellsvik,62.15,6.1,8
hallkjelsvik,62.15,6.1,8
hallsetaunet,63.4,10.266667,16
hallvorsrud,60.266667,10.533333,11
halmrast,60.633333,10.366667,11
halop,65.1,12.016667,9
hals,63.083333,8.133333,8
halsa,63.083333,8.25,8
halsa i helgeland,66.75,13.583333,9
halsebo,68.68,16.552778,18
halseid,59.483333,5.383333,14
halsen,70.5,24.033333,5
halsetaunet,63.4,10.266667,16
halsne,59.216667,5.95,14
halsnes,63.166667,8.166667,8
halsneset,63.166667,8.166667,8
halsoen,65.866667,13.2,9
halsor,62.003611,5.141111,15
halsoy,65.866667,13.2,9
halsoyr,62.003611,5.141111,15
halsoyra,62.003611,5.141111,15
halsund,60.233333,5.6,7
halsvik,60.85,5.1,15
haltdalen,62.933333,11.15,16
halten,64.166667,9.433333,16
halteroen,63.283333,7.8,8
halto,60.65,8.466667,4
halvardmo,64.45,11.816667,10
hamar,60.8,11.1,6
hamaren,60.183333,6.083333,7
hamarhaug,60.0,5.733333,7
hamarnes,70.133333,28.916667,5
hamarsborg,60.312778,5.259722,7
hamarsland,60.2525,5.073333,7
hamarvik,63.7,8.8,16
hamkoll,58.733333,7.466667,19
hamlagro,60.55,6.116667,7
hammarset,61.533333,4.95,15
hammarsland,60.2525,5.073333,7
hammer,64.483333,11.816667,10
hammeren,64.033333,11.383333,10
hammerfest,70.661667,23.688333,5
hammernes,70.133333,28.916667,5
hammersland,60.312778,5.259722,7
hammerstad,60.333333,11.216667,1
hammervik,67.266667,14.35,9
hammervika,67.266667,14.35,9
hammerviken,67.266667,14.35,9
hammvaagnes,69.333333,18.8,18
hamn,69.416667,17.166667,18
hamn i senja,69.416667,17.166667,18
hamna,70.533333,30.0,5
hamna i syltefjord,70.533333,30.0,5
hamnas,59.616667,11.416667,13
hamneide,69.933333,20.966667,18
hamneidet,69.933333,20.966667,18
hamnen,70.869167,24.938056,5
hamnes,65.916667,12.533333,9
hamnesvalen,65.916667,12.533333,9
hamningberg,70.533333,30.616667,5
hamnnes,70.683333,27.1,5
hamnoy,67.95,13.133333,9
hamnoy i lofoten,67.95,13.133333,9
hamnvagnes,69.333333,18.8,18
hamnvik,68.783333,17.183333,18
hamnvika,68.78,17.173611,18
hamrabo,59.6,6.716667,14
hamran,69.366667,18.633333,18
hamre,59.630278,5.799167,7
hamrebo,59.6,6.716667,14
hamremoen,60.166667,9.733333,4
hamstad,64.433333,11.833333,10
hamsund,68.105278,15.513056,9
hana,58.85,5.766667,14
hananger,58.083333,6.7,19
hanasand,59.116667,5.766667,14
hanberget,68.233333,13.816667,9
handalen,61.133333,5.383333,15
handeland,58.5,6.533333,14
handnes,66.233333,12.933333,9
haneborg,59.916667,11.583333,1
hanebraekke,61.933333,5.833333,15
hanebrekka,61.933333,5.833333,15
hanestad,61.833333,10.883333,6
hanevik,60.494167,5.152222,7
hang,63.383333,10.083333,16
hangland,58.7,5.65,14
hangran,63.383333,10.083333,16
hanke,59.2,10.783333,13
hanke bad,59.2,10.783333,13
hankesund,59.2,10.783333,13
hanko bad,59.2,10.783333,13
hannberget,68.233333,13.816667,9
hano,68.466667,15.183333,9
hanoy,68.466667,15.183333,9
hanoya,68.466667,15.183333,9
hanoyen,68.466667,15.183333,9
hansbakk,68.086944,15.475556,9
hansbakkan,68.086944,15.475556,9
hansnes,69.966667,19.6,18
hansosen,68.559167,16.653333,18
hansvika,64.9,11.25,10
hansviken,64.9,11.25,10
hansvold,70.6,22.3,5
hansvoll,70.6,22.3,5
hanto,59.283333,9.083333,17
haoen,63.716667,9.566667,16
hapaldo,60.555833,4.973333,7
hapoldo,60.555833,4.973333,7
hara,59.816667,6.783333,7
haraldstad,58.033333,7.066667,19
haram,62.633333,6.283333,8
haramsoy,62.633333,6.283333,8
haratun,59.966667,11.5,1
harbak,64.083333,10.05,16
harberg,63.65,9.833333,16
harby,61.033333,10.8,6
hardbak,64.083333,10.05,16
hardbakke,61.083333,4.85,15
hardbakken,61.6,5.466667,15
hareid,62.366667,6.033333,8
hareton,59.966667,11.5,1
harfjell,66.75,13.283333,9
harkestad,60.586111,4.841667,7
harkmark,58.05,7.616667,19
haroysund,62.866667,6.95,8
harpefoss,61.583333,9.85,11
harran,64.566667,12.483333,10
harsaker,63.516667,10.033333,16
harstad,62.883333,9.833333,16
harstveit,58.85,8.333333,2
hartveit,58.416667,7.4,19
harvik,68.566667,16.433333,9
harvika,68.566667,16.433333,9
hasle,59.783333,10.7,1
hasler,59.1,9.716667,17
haslum,58.8,9.383333,1
hasvaag,64.447778,10.605,10
hasvag,64.447778,10.605,10
hasvik,70.483333,22.15,5
hatleim,61.2,5.266667,15
hatleli,61.05,6.916667,15
hatlenes,62.033333,5.4,15
hatlestad,60.283333,5.383333,7
hatlestrand,60.033333,5.9,7
hatlland,60.516667,5.5,7
hatopt,60.566667,5.133333,7
hatvardmo,64.45,11.816667,10
hatveit,59.616667,8.633333,17
hatvet,59.266667,9.283333,17
haug,60.166667,10.316667,4
haug i lofoten,68.133333,13.516667,9
hauga,59.316667,6.466667,14
haugaland,59.5,6.0,14
haugan,63.55,10.666667,10
haugane,60.464722,5.225556,7
hauge,59.657222,5.699722,7
haugebakke,58.504444,8.867222,2
haugeland,58.266667,6.8,19
haugen,58.8,9.066667,2
haugesund,59.411944,5.2775,14
hauggrend,59.316667,8.15,17
haughom,58.6,6.75,19
haugland,60.283333,5.466667,7
haugli,68.933333,18.05,18
haugnaes,70.033333,20.566667,18
haugnas,70.033333,20.566667,18
haugnes,68.5,14.75,9
haugnoes,70.033333,20.566667,18
haugo,60.378611,5.448333,7
haugsbo,61.383333,5.683333,15
haugsdal,60.85,5.516667,7
haugset,61.9,11.1,6
haugsgjerd,59.657222,5.699722,7
haugsgjerdet,59.657222,5.699722,7
haugsja,58.966667,8.466667,17
haugsjasundet,58.95,8.516667,17
haugsland,59.383333,6.3,14
haugsnes,68.683333,14.716667,9
haugstad,60.657222,5.088889,7
haugstranda,58.883333,9.35,17
haugstranden,58.883333,9.35,17
haugsvik,60.8,6.65,7
haugvik,66.8,13.933333,9
haukaas,59.566667,5.433333,7
haukaasgrendi,60.033333,8.833333,17
haukafer,60.016667,5.4,7
haukali,58.916667,6.166667,14
haukanes,60.083333,5.266667,7
haukas,59.566667,5.433333,7
haukasgrendi,60.033333,8.833333,17
haukdal,62.983333,10.266667,16
haukebo,68.6,16.5,18
haukeland,60.363333,5.451389,7
haukeli,59.75,7.516667,17
haukelid,59.75,7.516667,17
haukelidgrend,59.75,7.516667,17
haukeligrend,59.75,7.516667,17
haukenes,67.55,15.266667,9
haukland,60.598333,5.180556,7
hauknes,66.283333,14.066667,9
haukones,70.033333,21.233333,18
haukoynes,70.033333,21.233333,18
haukstol,58.816667,8.883333,2
haukvik,63.2,8.933333,16
haukviken,63.2,8.933333,16
hause,60.55,6.733333,7
hauskje,59.216667,6.133333,14
hauso,60.383333,6.65,7
haustland,64.479167,10.840556,10
hausvig,58.05,7.0,19
hausvik,58.05,7.0,19
havagen,61.3,5.116667,15
haveland,61.0,5.2,15
haver,59.65,10.683333,1
haverjorda,69.383333,17.433333,18
haversand,68.25,14.8,9
havik,60.25,9.783333,4
